/data/ycs/AC/Dataset/MAFW/data/frames/00025 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00025.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00028 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00028.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00108 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00108.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00123 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00123.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00137 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00137.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00152 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00152.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00153 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00153.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00210 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00210.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00244 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00244.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00262 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00262.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00264 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00264.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00275 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00275.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00340 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00340.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00344 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00344.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00363 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00363.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00377 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00377.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00397 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00397.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00406 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00406.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00407 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00407.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00410 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00410.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00411 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00411.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00447 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00447.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00453 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00453.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00469 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00469.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00470 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00470.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00498 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00498.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00516 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00516.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00519 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00519.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00556 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00556.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00570 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00570.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00571 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00571.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00573 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00573.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00575 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00575.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00584 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00584.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00585 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00585.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00602 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00602.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00603 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00603.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00604 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00604.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00624 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00624.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00629 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00629.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00630 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00630.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00670 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00670.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00676 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00676.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00685 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00685.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00686 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00686.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00687 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00687.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00738 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00738.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00771 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00771.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00772 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00772.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00786 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00786.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00812 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00812.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00837 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00837.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00850 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00850.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00858 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00858.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00887 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00887.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00902 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00902.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00912 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00912.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00916 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00916.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00955 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00955.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00981 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00981.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/00989 /data/ycs/AC/Dataset/MAFW/data/audio_16k/00989.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/01001 /data/ycs/AC/Dataset/MAFW/data/audio_16k/01001.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/01019 /data/ycs/AC/Dataset/MAFW/data/audio_16k/01019.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/01041 /data/ycs/AC/Dataset/MAFW/data/audio_16k/01041.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/01043 /data/ycs/AC/Dataset/MAFW/data/audio_16k/01043.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/01059 /data/ycs/AC/Dataset/MAFW/data/audio_16k/01059.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/01070 /data/ycs/AC/Dataset/MAFW/data/audio_16k/01070.wav 0
/data/ycs/AC/Dataset/MAFW/data/frames/01071 /data/ycs/AC/Dataset/MAFW/data/audio_16k/01071.wav 0
